epoch,dice,fg_f1,fg_precision,fg_recall,loss,val_dice,val_fg_f1,val_fg_precision,val_fg_recall,val_loss
0,0.19150175154209137,0.19149605929851532,0.11433494091033936,0.9268592596054077,0.6648527383804321,0.038283661007881165,0.038282331079244614,0.01963058114051819,0.9998482465744019,4.132814407348633
1,0.6005591750144958,0.60055011510849,0.4593510329723358,0.9656671285629272,0.48206475377082825,0.05845831334590912,0.05845634266734123,0.030413750559091568,1.0,3.3226256370544434
2,0.7152180075645447,0.7152099013328552,0.5906950235366821,0.9723110198974609,0.4161478579044342,0.1150592714548111,0.11505554616451263,0.06222477927803993,0.9959337711334229,1.3071874380111694
3,0.7668574452400208,0.766849935054779,0.6526604294776917,0.9711773991584778,0.3720060884952545,0.21930408477783203,0.21929726004600525,0.1271556168794632,0.968267560005188,0.689832866191864
4,0.8125303983688354,0.8125237822532654,0.7119535803794861,0.9745742082595825,0.34365081787109375,0.5043265223503113,0.5043157935142517,0.3778189718723297,0.8982083201408386,0.3765408992767334
5,0.8259926438331604,0.8259863257408142,0.7335540056228638,0.9689695835113525,0.32514145970344543,0.45007768273353577,0.450060099363327,0.4505583345890045,0.5885364413261414,0.2536598742008209
6,0.8014875650405884,0.8014808893203735,0.7054516077041626,0.969034731388092,0.3165864944458008,0.26856598258018494,nan,0.5610203742980957,0.19507640600204468,0.2034708857536316
7,0.8336920142173767,0.833686113357544,0.7435827851295471,0.9722614288330078,0.2920321822166443,0.6757996678352356,0.6757866144180298,0.7892826199531555,0.6835154294967651,0.16273528337478638
8,0.8404170274734497,0.8404111862182617,0.7517133951187134,0.9743543863296509,0.2746674418449402,0.7109923958778381,0.7109816670417786,0.7485415935516357,0.7777987122535706,0.1461217701435089
9,0.8508080244064331,0.850802481174469,0.7632606029510498,0.977041482925415,0.25803279876708984,0.7738537192344666,0.7738457322120667,0.7609750032424927,0.8858214616775513,0.13152346014976501
10,0.8571125268936157,0.8571072816848755,0.7727829217910767,0.9777816534042358,0.24297359585762024,0.7880855798721313,0.7880778908729553,0.7712274193763733,0.8896954655647278,0.1166176125407219
11,0.8620684742927551,0.8620631694793701,0.7809377312660217,0.9770688414573669,0.22920478880405426,0.7974568605422974,0.7974496483802795,0.7886898517608643,0.8848810791969299,0.10150288045406342
12,0.8688552379608154,0.868850588798523,0.7906116843223572,0.9776131510734558,0.21731606125831604,0.7542870044708252,0.754277765750885,0.8166778087615967,0.7923187017440796,0.08361975103616714
13,0.8794661164283752,0.8794616460800171,0.8101745843887329,0.976244330406189,0.20825545489788055,0.8085942268371582,0.8085873126983643,0.7752716541290283,0.9133744835853577,0.08729121088981628
14,0.8894640207290649,0.8894598484039307,0.8247076272964478,0.9780388474464417,0.20043215155601501,0.7848926186561584,0.7848849892616272,0.803466796875,0.8604852557182312,0.0792742371559143
15,0.900779128074646,0.9007750749588013,0.8407005667686462,0.9793490171432495,0.18487286567687988,0.7815836071968079,0.7815756797790527,0.8015785217285156,0.8542715311050415,0.0804736316204071
16,0.9025843739509583,0.9025805592536926,0.8471552729606628,0.9756047129631042,0.176292285323143,0.7969916462898254,0.7969844341278076,0.7534816861152649,0.9206560850143433,0.09364008903503418
17,0.8922158479690552,0.8922116756439209,0.8352072834968567,0.9716055393218994,0.1718166619539261,0.8158184289932251,0.8158117532730103,0.7969589233398438,0.9007479548454285,0.07843515276908875
18,0.9040679335594177,0.9040639400482178,0.8466027975082397,0.9776685237884521,0.1609036773443222,0.8109303116798401,0.8109234571456909,0.8378684520721436,0.8643642663955688,0.07374335825443268
19,0.9132000803947449,0.9131966829299927,0.8620923161506653,0.9770956039428711,0.1514727920293808,0.8311799168586731,0.8311737179756165,0.8368566632270813,0.8821213841438293,0.0743848904967308
20,0.9069668054580688,0.9069632291793823,0.8608211874961853,0.969720184803009,0.14966455101966858,0.8092922568321228,0.8092854022979736,0.7556369304656982,0.9327163696289062,0.08992127329111099
21,0.9059352874755859,0.9059314727783203,0.8607990741729736,0.9695121049880981,0.1421535313129425,0.8319154381752014,0.8319090604782104,0.7642347812652588,0.9524842500686646,0.08870028704404831
22,0.9243422746658325,0.9243392944335938,0.8818264603614807,0.9773687124252319,0.13403692841529846,0.8206789493560791,0.8206723928451538,0.8167689442634583,0.894511878490448,0.085861936211586
23,0.9195079207420349,0.919504702091217,0.8759526610374451,0.9730560779571533,0.12837877869606018,0.8116369247436523,0.8116300702095032,0.8450043797492981,0.8673465251922607,0.08986586332321167
24,0.9198212027549744,0.9198180437088013,0.8818708658218384,0.9678361415863037,0.12326879799365997,0.8182935118675232,0.8182870149612427,0.7763998508453369,0.9261913299560547,0.09687654674053192
25,0.9184525609016418,0.9184492826461792,0.8840872049331665,0.9656614661216736,0.11807774007320404,0.8056914210319519,0.8056844472885132,0.7379902005195618,0.9455668330192566,0.10829244554042816
26,0.9093312621116638,0.9093276262283325,0.8641497492790222,0.9682690501213074,0.11716549098491669,0.8113754391670227,0.8113686442375183,0.7527810335159302,0.939026415348053,0.10641296952962875
27,0.9267666935920715,0.9267635941505432,0.8902674913406372,0.970967710018158,0.11069951951503754,0.8044177293777466,0.8044106960296631,0.7827644348144531,0.9065992832183838,0.10132138431072235
28,0.9340367913246155,0.9340340495109558,0.9007179737091064,0.9738638401031494,0.10393091291189194,0.7996299266815186,0.7996227741241455,0.7446901798248291,0.9317104816436768,0.10551463812589645
29,0.9284073710441589,0.9284045696258545,0.8977532982826233,0.9660717248916626,0.10220833867788315,0.8192186951637268,0.8192121386528015,0.7743474841117859,0.9286335706710815,0.09735731035470963
