epoch,dice,fg_f1,fg_precision,fg_recall,loss,val_dice,val_fg_f1,val_fg_precision,val_fg_recall,val_loss
0,0.1320980042219162,0.1320938766002655,0.07587481290102005,0.9347180128097534,0.6692823767662048,0.026997236534953117,0.026996079832315445,0.013709235936403275,1.0,2.0655548572540283
1,0.39704445004463196,0.3970356583595276,0.2662522494792938,0.9728024005889893,0.5191367864608765,0.051549870520830154,0.05154619365930557,0.027172310277819633,0.60187166929245,0.7276662588119507
2,0.563698947429657,0.5636895298957825,0.41810423135757446,0.9774084687232971,0.45808422565460205,0.08890644460916519,0.08890274167060852,0.04688669741153717,0.9697043299674988,0.6511493921279907
3,0.6967687606811523,0.6967599987983704,0.5536227226257324,0.9833701252937317,0.42089465260505676,0.2498677521944046,0.249859020113945,0.14706863462924957,0.9582516551017761,0.43647634983062744
4,0.738437294960022,0.7384290099143982,0.6061814427375793,0.984227180480957,0.392617404460907,0.5380409359931946,0.5380294322967529,0.3816249370574951,0.9878222346305847,0.3315430283546448
5,0.7592361569404602,0.7592284679412842,0.6365063786506653,0.9808667898178101,0.36852678656578064,0.5892422795295715,0.589231550693512,0.4380147159099579,0.9824584126472473,0.2923377752304077
6,0.7714187502861023,0.7714112997055054,0.6504691243171692,0.9821831583976746,0.33686065673828125,0.6754618883132935,0.6754487752914429,0.6098857522010803,0.8243957757949829,0.1857757568359375
7,0.802377462387085,0.8023704290390015,0.692308783531189,0.9824700355529785,0.30795037746429443,0.7757154107093811,0.7757054567337036,0.7962229251861572,0.8446068167686462,0.12882262468338013
8,0.8175435662269592,0.8175370693206787,0.7142763137817383,0.9815682768821716,0.2858161926269531,0.7780372500419617,0.7780282497406006,0.7012023329734802,0.9290974736213684,0.11670111119747162
9,0.827045738697052,0.8270394206047058,0.7273290157318115,0.9816106557846069,0.26590943336486816,0.7741497159004211,0.7741406559944153,0.69596266746521,0.9306685328483582,0.10575540363788605
10,0.8298850059509277,0.8298788070678711,0.734271764755249,0.9816323518753052,0.24880146980285645,0.7800847291946411,0.7800759673118591,0.6724480390548706,0.9666371941566467,0.0841498076915741
11,0.8322259783744812,0.8322198987007141,0.7358189821243286,0.9809572696685791,0.22946807742118835,0.7458473443984985,0.7458377480506897,0.6255113482475281,0.963466227054596,0.09014630317687988
12,0.8395860195159912,0.8395802974700928,0.7512359023094177,0.9774374961853027,0.212641641497612,0.7955644130706787,0.7955561280250549,0.7034054398536682,0.9519803524017334,0.06579339504241943
13,0.8488806486129761,0.8488752841949463,0.766895055770874,0.9718017578125,0.19698238372802734,0.7699590921401978,0.7699496746063232,0.6903559565544128,0.9236507415771484,0.07538605481386185
14,0.8629394173622131,0.8629341721534729,0.7857462167739868,0.9753494262695312,0.1824968308210373,0.8216174840927124,0.8216100335121155,0.7277244925498962,0.9654658436775208,0.06519447267055511
15,0.8723533749580383,0.8723484873771667,0.8038862943649292,0.9745143055915833,0.17247414588928223,0.825445830821991,0.8254384994506836,0.7257431149482727,0.9802649021148682,0.06807401776313782
16,0.8851502537727356,0.8851455450057983,0.8164197206497192,0.9790335297584534,0.15665468573570251,0.8693006038665771,0.8692947626113892,0.8633692264556885,0.8948137760162354,0.05721051245927811
17,0.8955438137054443,0.8955398201942444,0.8371834754943848,0.97471684217453,0.14834587275981903,0.8902934193611145,0.8902884721755981,0.8661591410636902,0.9351885318756104,0.056626155972480774
18,0.8995161652565002,0.8995122909545898,0.8436422348022461,0.9751138687133789,0.13499733805656433,0.889750063419342,0.8897448778152466,0.835083544254303,0.9662959575653076,0.056724004447460175
19,0.9073612689971924,0.907357394695282,0.8571183085441589,0.9760042428970337,0.12463094294071198,0.8835721611976624,0.883566677570343,0.8551531434059143,0.9247573018074036,0.05888083204627037
20,0.8998546600341797,0.8998506665229797,0.8523759841918945,0.9658527970314026,0.11924926191568375,0.4556564688682556,0.45561137795448303,0.5940735936164856,0.40544775128364563,0.06108887866139412
21,0.8593100309371948,0.8593048453330994,0.8077741265296936,0.9437288641929626,0.12050850689411163,0.8358872532844543,0.8358778357505798,0.8588113188743591,0.8361958265304565,0.05914674326777458
22,0.9038283228874207,0.9038244485855103,0.8631153702735901,0.9633965492248535,0.10872853547334671,0.8339337110519409,0.8339240550994873,0.8786888718605042,0.8303667902946472,0.044589582830667496
23,0.9192034006118774,0.9192002415657043,0.8813727498054504,0.9697554707527161,0.10048063844442368,0.8725295662879944,0.8725224733352661,0.8901355266571045,0.8728497624397278,0.047949690371751785
24,0.9279349446296692,0.92793208360672,0.891693115234375,0.9737160801887512,0.09589533507823944,0.9009201526641846,0.900915265083313,0.933786153793335,0.8824751377105713,0.04487597942352295
25,0.9251759052276611,0.9251728653907776,0.8932598829269409,0.9668474197387695,0.09028550237417221,0.8732540607452393,0.8732481002807617,0.8007981777191162,0.9699382781982422,0.05665509030222893
26,0.9256564378738403,0.9256532788276672,0.8961681127548218,0.9657041430473328,0.0855480432510376,0.8535750508308411,0.8535680770874023,0.7712225317955017,0.9627447128295898,0.053904205560684204
27,0.9277099370956421,0.9277071356773376,0.898501455783844,0.966020405292511,0.08174531906843185,0.8978167772293091,0.897811770439148,0.8348045349121094,0.979528546333313,0.05022728443145752
28,0.9347767233848572,0.9347740411758423,0.9026625156402588,0.9734723567962646,0.07872159034013748,0.8860850930213928,0.8860791325569153,0.9087334871292114,0.8810337781906128,0.045121535658836365
29,0.9364309310913086,0.9364281892776489,0.9059595465660095,0.9727703928947449,0.07490601390600204,0.879004716873169,0.878998339176178,0.9013678431510925,0.8778010606765747,0.0487714484333992
