epoch,dice,fg_f1,fg_precision,fg_recall,loss,val_dice,val_fg_f1,val_fg_precision,val_fg_recall,val_loss
0,0.17254649102687836,0.17254124581813812,0.10068007558584213,0.9280089139938354,0.6457735896110535,0.03444654121994972,0.03444506973028183,0.017566412687301636,1.0,3.4115796089172363
1,0.5195802450180054,0.5195704102516174,0.37607482075691223,0.9576967358589172,0.4732537865638733,0.07518628239631653,0.07518324255943298,0.039282917976379395,1.0,1.2714636325836182
2,0.6488025188446045,0.6487932205200195,0.5075581669807434,0.9694628119468689,0.409212201833725,0.1401698887348175,0.14016465842723846,0.07637178897857666,1.0,0.7703388929367065
3,0.7531828880310059,0.753174901008606,0.6316391229629517,0.9718301892280579,0.3710850179195404,0.4301909804344177,0.43017712235450745,0.3304280638694763,0.7867014408111572,0.30528831481933594
4,0.7918634414672852,0.7918564677238464,0.6836138367652893,0.9738034009933472,0.34235113859176636,0.6843092441558838,0.6842955350875854,0.6593084335327148,0.7943376302719116,0.2028956413269043
5,0.8111322522163391,0.811125636100769,0.7067530155181885,0.9783743619918823,0.3146519660949707,0.6518269181251526,0.6518082618713379,0.7846577167510986,0.6368750929832458,0.1349084973335266
6,0.8244051933288574,0.8243989944458008,0.7273246049880981,0.978085994720459,0.291960746049881,0.7113412618637085,0.7113263010978699,0.846320390701294,0.6993114948272705,0.08160953968763351
7,0.8356945514678955,0.8356886506080627,0.7433295249938965,0.9769781827926636,0.26767435669898987,0.6854961514472961,0.6854795813560486,0.8399252891540527,0.6725857257843018,0.07574110478162766
8,0.8327080011367798,0.8327021598815918,0.74534010887146,0.972640335559845,0.2499285489320755,0.7772864103317261,0.7772754430770874,0.8214305639266968,0.8033843636512756,0.07018551975488663
9,0.8505756855010986,0.8505703806877136,0.7723225951194763,0.9728631377220154,0.23241756856441498,0.8636840581893921,0.8636780381202698,0.8073717355728149,0.9459047317504883,0.05531473457813263
10,0.8683303594589233,0.868325412273407,0.7976729869842529,0.9726375937461853,0.21498547494411469,0.8436452746391296,0.8436383008956909,0.7666544914245605,0.9584486484527588,0.07304657995700836
11,0.8611754179000854,0.8611703515052795,0.7904692888259888,0.9720761179924011,0.20234878361225128,0.8637658357620239,0.8637597560882568,0.7915557026863098,0.9660162329673767,0.07720831036567688
12,0.8948103189468384,0.8948063254356384,0.8363813161849976,0.9742288589477539,0.18334032595157623,0.8757674694061279,0.8757614493370056,0.8309864401817322,0.9413761496543884,0.053366661071777344
13,0.8923972845077515,0.8923931121826172,0.8354870676994324,0.9701873660087585,0.17428803443908691,0.8145201206207275,0.814512312412262,0.7091813683509827,0.9769077301025391,0.08457077294588089
14,0.8997941017150879,0.8997905850410461,0.8532235026359558,0.9689502120018005,0.16334010660648346,0.8135387301445007,0.8135309815406799,0.7226230502128601,0.953032910823822,0.0793975219130516
15,0.9036002159118652,0.9035962820053101,0.853133499622345,0.9713117480278015,0.1490996778011322,0.8341754674911499,0.8341681957244873,0.7583555579185486,0.946767270565033,0.06834045052528381
16,0.9101078510284424,0.9101042747497559,0.8671008944511414,0.9670487642288208,0.14322099089622498,0.8858961462974548,0.8858909606933594,0.8489192724227905,0.9497090578079224,0.05009971931576729
17,0.8985206484794617,0.8985166549682617,0.8561971783638,0.958339273929596,0.13505102694034576,0.8985636830329895,0.8985588550567627,0.8404678702354431,0.9772428870201111,0.051197972148656845
18,0.9156700968742371,0.9156667590141296,0.8790407776832581,0.9655606746673584,0.12264958769083023,0.8577036261558533,0.8576974272727966,0.8491394519805908,0.9031099677085876,0.04649612680077553
19,0.921342134475708,0.9213389754295349,0.8812863230705261,0.973220944404602,0.1198442354798317,0.8605933785438538,0.8605871796607971,0.8005151748657227,0.949778139591217,0.061456527560949326
20,0.9287652373313904,0.9287620782852173,0.8989891409873962,0.9667794108390808,0.11314074695110321,0.8684365749359131,0.8684307932853699,0.8652468919754028,0.9101298451423645,0.05997775122523308
21,0.9250643849372864,0.9250614643096924,0.887950599193573,0.9716039299964905,0.10885515064001083,0.9139724373817444,0.9139682054519653,0.9140167236328125,0.925334095954895,0.052671171724796295
22,0.9367021918296814,0.9366996884346008,0.9087827205657959,0.9710726141929626,0.10269379615783691,0.9039344787597656,0.903930127620697,0.9325896501541138,0.8959445953369141,0.040566325187683105
23,0.9380908608436584,0.9380882382392883,0.9130041599273682,0.9701609015464783,0.09604110568761826,0.8870224952697754,0.8870172500610352,0.910980761051178,0.8826010227203369,0.049675244837999344
24,0.9367178678512573,0.9367152452468872,0.9102547764778137,0.9693118333816528,0.09124696254730225,0.8931713104248047,0.8931663036346436,0.8996989727020264,0.9017711281776428,0.049173153936862946
25,0.935471773147583,0.9354690313339233,0.9076430201530457,0.9693352580070496,0.08721257746219635,0.9070934653282166,0.9070888161659241,0.8639722466468811,0.9641023278236389,0.058451149612665176
26,0.9436197280883789,0.9436172246932983,0.9210559129714966,0.9701327681541443,0.08637834340333939,0.8805806636810303,0.8805750608444214,0.7981985807418823,0.9920194149017334,0.059398096054792404
27,0.9450845122337341,0.9450820684432983,0.9243677258491516,0.9694589972496033,0.08287051320075989,0.8670547604560852,0.8670487403869629,0.779683530330658,0.9936385750770569,0.07280102372169495
28,0.937319815158844,0.9373171925544739,0.9138033390045166,0.9657626748085022,0.07842525839805603,0.9055832624435425,0.9055784940719604,0.8520498275756836,0.9764207005500793,0.050828032195568085
29,0.9427762627601624,0.9427738785743713,0.9278685450553894,0.9623831510543823,0.07433577626943588,0.908803403377533,0.9087991714477539,0.8642925024032593,0.9665337800979614,0.0480666384100914
