epoch,dice,fg_f1,fg_precision,fg_recall,loss,val_dice,val_fg_f1,val_fg_precision,val_fg_recall,val_loss
0,0.14791236817836761,0.14790770411491394,0.0828356072306633,0.9276060461997986,0.6608642339706421,0.031804461032152176,0.03180335462093353,0.01623775064945221,1.0,8.899290084838867
1,0.444720059633255,0.44471073150634766,0.3030802309513092,0.9622412323951721,0.4966873824596405,0.05044587701559067,0.05044417828321457,0.026129940524697304,1.0,3.509812593460083
2,0.5983020067214966,0.5982924699783325,0.4549306035041809,0.9580708742141724,0.44086936116218567,0.09470120072364807,0.09469806402921677,0.05048961937427521,1.0,1.4438700675964355
3,0.6927360892295837,0.69272780418396,0.5604376196861267,0.9763281941413879,0.3979530334472656,0.2446906864643097,0.24468377232551575,0.1440822333097458,0.996087372303009,0.8030580282211304
4,0.7529292702674866,0.752921462059021,0.6273208260536194,0.9805606007575989,0.36749500036239624,0.45309412479400635,0.4530841112136841,0.3018455505371094,0.9931687116622925,0.4306641221046448
5,0.7778068780899048,0.777799665927887,0.6588619947433472,0.980065107345581,0.34153926372528076,0.6457490921020508,0.6457393765449524,0.49157217144966125,0.9875591993331909,0.23825690150260925
6,0.7932872772216797,0.7932805418968201,0.6763209700584412,0.9834149479866028,0.3205353021621704,0.6685376167297363,0.6685282588005066,0.516394853591919,0.9964989423751831,0.20393817126750946
7,0.8101619482040405,0.8101555109024048,0.7006989121437073,0.9824388027191162,0.3006768226623535,0.7177286744117737,0.7177198529243469,0.5780775547027588,0.99464350938797,0.148817777633667
8,0.8211681842803955,0.8211621046066284,0.7165430784225464,0.9822958707809448,0.28016382455825806,0.7533318996429443,0.7533237338066101,0.6455228328704834,0.9745147228240967,0.10789185762405396
9,0.8259168863296509,0.8259109258651733,0.7244402170181274,0.9808377027511597,0.2628532350063324,0.7692387700080872,0.7692310810089111,0.6985942125320435,0.9424819946289062,0.08813343197107315
10,0.8082695603370667,0.808262825012207,0.7103840708732605,0.9607997536659241,0.2543627619743347,0.7305787205696106,0.7305698394775391,0.6515658497810364,0.9204710721969604,0.09680502861738205
11,0.8038252592086792,0.8038184642791748,0.7098489999771118,0.9621068239212036,0.2522612512111664,0.49964264035224915,0.4996275305747986,0.4685974717140198,0.6749338507652283,0.09300772100687027
12,0.8215897083282471,0.8215833902359009,0.7336253523826599,0.9639516472816467,0.22813422977924347,0.6540516018867493,0.6540358066558838,0.7054239511489868,0.6829869151115417,0.06372315436601639
13,0.8444308638572693,0.8444251418113708,0.7677134275436401,0.9676973819732666,0.20956946909427643,0.7682076096534729,0.7681996822357178,0.7008310556411743,0.9369630813598633,0.08950009942054749
14,0.854844331741333,0.854839026927948,0.7805289626121521,0.971737802028656,0.1906062662601471,0.8027158975601196,0.8027088046073914,0.7317624092102051,0.9491713047027588,0.0689454972743988
15,0.8765069246292114,0.876502275466919,0.8113351464271545,0.9728615880012512,0.17471124231815338,0.8029285073280334,0.8029214143753052,0.7466965317726135,0.9354472756385803,0.07190188765525818
16,0.8864858150482178,0.8864815831184387,0.8276566863059998,0.9728246331214905,0.16593386232852936,0.8107286095619202,0.810721755027771,0.7803708910942078,0.9153178334236145,0.06543680280447006
17,0.8830398917198181,0.8830351233482361,0.8227378129959106,0.9743017554283142,0.16487571597099304,0.7957355380058289,0.7957282662391663,0.7611822485923767,0.9155799150466919,0.06842663884162903
18,0.900284469127655,0.9002805948257446,0.8499523401260376,0.9708652496337891,0.15655376017093658,0.7868925333023071,0.7868850827217102,0.7450906038284302,0.9199393391609192,0.07619691640138626
19,0.9028357863426208,0.90283203125,0.8558422923088074,0.9699751138687134,0.14864841103553772,0.8044030666351318,0.8043960928916931,0.7751892805099487,0.9139688014984131,0.07166166603565216
20,0.9106127023696899,0.9106093049049377,0.865415632724762,0.9717622995376587,0.14402085542678833,0.8031800389289856,0.8031730651855469,0.7711007595062256,0.9133919477462769,0.06990168988704681
21,0.9226583242416382,0.9226554036140442,0.8837052583694458,0.9727560877799988,0.13846038281917572,0.8135015368461609,0.8134948015213013,0.803303062915802,0.9022433757781982,0.07136467844247818
22,0.9258620142936707,0.9258590340614319,0.8853763937950134,0.9759865403175354,0.12584082782268524,0.8238009214401245,0.8237946033477783,0.8194367289543152,0.8945457935333252,0.06874775886535645
23,0.9256734848022461,0.9256702661514282,0.8835121989250183,0.9776310324668884,0.12315890192985535,0.815824031829834,0.8158175349235535,0.8309410810470581,0.8736041188240051,0.06488759070634842
24,0.9177338480949402,0.9177305698394775,0.8839622139930725,0.9657248258590698,0.12633353471755981,0.7912682294845581,0.7912608981132507,0.721802294254303,0.9448130130767822,0.09809733182191849
25,0.9085766673088074,0.9085731506347656,0.8674346208572388,0.9668053388595581,0.11760549992322922,0.8084798455238342,0.8084729313850403,0.7759546041488647,0.9180079698562622,0.08418169617652893
26,0.9335439205169678,0.9335411787033081,0.8993775844573975,0.9754634499549866,0.10874724388122559,0.8318849205970764,0.8318787813186646,0.8082053661346436,0.9158746004104614,0.07674409449100494
27,0.9352742433547974,0.9352716207504272,0.8996438980102539,0.9788168668746948,0.10344243794679642,0.8382410407066345,0.8382351398468018,0.8343061804771423,0.9010884761810303,0.0714234858751297
28,0.9345741271972656,0.934571385383606,0.9009770154953003,0.9769158959388733,0.10474379360675812,0.8004334568977356,0.8004264235496521,0.7631465792655945,0.9206225275993347,0.08685643970966339
29,0.9174625873565674,0.91745924949646,0.8827908039093018,0.9670708775520325,0.10721734166145325,0.80898517370224,0.8089783787727356,0.7395407557487488,0.9498242139816284,0.09932027757167816
